basin_id,latitude,longitude,length_km_river,perc_agricul,perc_bog,perc_eff_lake,perc_lake,perc_glacier,perc_forest,perc_mountain,perc_urban,area_total,height_minimum,height_maximum,height_hypso_10,height_hypso_20,height_hypso_30,height_hypso_40,height_hypso_50,height_hypso_60,height_hypso_70,height_hypso_80,height_hypso_90,specific_runoff,annual_runoff,is_sk,mean_summer_prec,mean_fall_prec,mean_annual_prec,mean_wet_days,mean_summer_temp,mean_winter_temp,utm_east_z33,utm_north_z33
holmen,60.86629899883705,6.72607539273087,20.1,1.0,9.8,0.1,1.7,0.5,10.2,76.7,0.0,107.0,400.0,1604.0,803.0,908.0,988.0,1053.0,1138.0,1202.0,1272.0,1347.0,1434.0,68.3,2155.0,1.0,,,,,,,,
101X1X0,62.53123,6.61772,12.13,5.53,1.85,10.98,11.14,0.0,60.40999999999999,11.22,0.05,39.91,45.0,741.0,46.0,64.0,92.0,122.0,159.0,208.0,278.0,361.0,443.0,54.92,,0.0,412.680606060606,609.56696969697,5.75012696041822,0.513483903455974,13.0787450592885,0.775806451612903,69510.0,6961373.0
102X1X0,62.60018,6.34442,7.15,0.84,0.91,1.99,6.18,0.0,25.82,29.33,0.0,14.25,38.0,785.0,154.0,218.0,251.0,285.0,317.0,362.0,415.0,500.0,618.0,46.78999999999999,,0.0,367.23,582.962424242424,5.32230105385445,0.500937454175917,12.3541600790514,-0.35505376344086,56566.0,6970861.0
103X20X0,62.58323,7.95407,12.42,0.38,0.38,0.24,2.0,5.25,18.18,72.75,0.0,44.4,110.0,1724.0,330.0,574.0,742.0,851.0,912.0,1001.0,1114.0,1229.0,1348.0,68.69,,0.0,436.782727272727,545.70696969697,5.77884324952286,0.418768180438615,9.3488208168643,-6.57254704301075,138554.0,6958919.0
104X22X0,62.5095,8.07138,6.58,0.0,0.0,3.96,7.34,0.0,0.0,80.69999999999999,0.0,13.681,880.0,1575.0,914.0,932.0,980.0,1053.0,1132.0,1188.0,1233.0,1278.0,1352.0,56.96000000000001,,0.0,343.353333333333,450.65696969697,4.69611484524106,0.392034538144393,8.39796772068511,-7.72282594086022,143673.0,6950087.0
104X23X0,62.69773,7.96078,14.47,2.06,4.12,0.16,2.27,0.0,31.930000000000003,55.23,0.0,66.51,46.0,1516.0,254.0,454.0,575.0,655.0,737.0,792.0,860.0,946.0,1070.0,58.55,,0.0,378.265151515152,462.944242424242,4.8959737781097,0.431302125782775,10.4847101449275,-5.0203561827957,140290.0,6971583.0
109X21X0,62.25589,9.54368,18.55,0.0,2.51,0.03,1.03,0.96,0.48,87.52,0.04,135.96,989.0,2281.0,1073.0,1118.0,1173.0,1224.0,1263.0,1309.0,1383.0,1459.0,1542.0,17.07,,0.0,214.031212121212,149.654848484849,1.83762426354659,0.30328864881332,7.49298089591568,-9.27192204301075,216855.0,6914632.0
109X9X0,62.51138,9.59264,53.11,0.19,1.22,0.03,1.87,0.9000000000000001,6.79,83.98,0.1,745.99,556.0,2283.0,1026.0,1141.0,1230.0,1290.0,1347.0,1400.0,1462.0,1529.0,1617.0,19.4,,0.0,239.87303030303,165.095757575758,2.11883080242304,0.317068895550077,7.23642951251647,-9.58408266129032,221773.0,6942810.0
111X10X0,62.78271,8.89333,9.44,0.0,0.89,0.32,2.94,0.0,5.32,85.11,0.0,24.79,217.0,1373.0,615.0,754.0,840.0,907.0,943.0,988.0,1043.0,1113.0,1216.0,70.83,,0.0,442.505757575758,505.952121212121,5.47734461870384,0.441257304856188,9.34360671936759,-6.66998991935484,188729.0,6976151.0
111X9X0,62.90028,8.6049,24.2,3.05,6.09,0.02,0.93,0.0,35.89,37.15,0.0,137.43,28.0,1421.0,147.0,289.0,409.0,509.0,577.0,632.0,701.0,787.0,910.0,61.06999999999999,,0.0,472.073636363636,553.525454545455,5.89621442203967,0.46475174571996,11.3269894598155,-3.96630712365591,175363.0,6990631.0
112X8X0,62.98495,9.4071,17.98,0.0,6.830000000000001,0.57,2.28,0.0,15.94,62.620000000000005,0.0,87.83,453.0,1587.0,594.0,657.0,722.0,776.0,810.0,864.0,934.0,1037.0,1164.0,41.2,,0.0,355.645757575758,352.103636363636,4.03010455563854,0.4167680053835129,9.76445322793149,-6.20003696236559,216824.0,6996240.0
114X1X0,63.22446,8.13032,7.88,1.71,13.52,0.01,0.43,0.0,39.1,42.08,0.0,16.46,30.0,891.0,46.0,60.0,81.0,159.0,212.0,286.0,375.0,463.0,586.0,46.98,,0.0,373.473636363636,604.41696969697,5.45273089370177,0.480942751297852,12.3920652173913,-0.872503360215054,155200.0,7029084.0
121X20X0,63.14046,9.81618,40.41,3.35,14.74,0.69,4.92,0.0,59.29,13.97,0.03,282.67,205.0,1226.0,286.0,336.0,377.0,418.0,460.0,509.0,552.0,627.0,746.0,22.73,,0.0,313.186060606061,277.221818181818,3.11915691643847,0.400569270099793,11.5410638998682,-4.31685819892473,238900.0,7011786.0
121X29X0,62.70466,9.91503,20.57,1.4199999999999997,15.4,0.02,0.56,0.0,29.59,46.77,0.0,94.57,582.0,1564.0,639.0,724.0,804.0,858.0,910.0,957.0,1017.0,1093.0,1184.0,25.75,,0.0,257.220303030303,189.242121212121,2.48480624014605,0.330269869038322,9.42840909090909,-6.97595430107527,240033.0,6962945.0
122X11X0,62.89011,11.18388,45.43,2.11,12.570000000000002,0.15,2.84,0.0,24.55,43.96,0.04,655.18,285.0,1284.0,623.0,717.0,775.0,811.0,844.0,878.0,918.0,964.0,1021.0,25.630000000000003,,0.0,279.020606060606,227.070909090909,2.61292091942577,0.414858995388321,9.82264163372859,-7.254915994623661,306061.0,6979097.0
122X14X0,62.82336,10.54863,29.76,0.59,8.33,0.02,0.59,0.0,21.41,64.84,0.0,168.11,516.0,1315.0,675.0,770.0,847.0,907.0,948.0,983.0,1015.0,1045.0,1088.0,28.950000000000003,,0.0,321.566060606061,225.288181818182,2.6222836279147,0.38680721090616,9.36168642951252,-7.649758064516129,273299.0,6973749.0
122X17X0,62.99406,10.24644,45.45,6.23,16.3,0.01,0.92,0.0,53.3,20.7,0.0,545.94,131.0,1254.0,443.0,502.0,542.0,583.0,623.0,663.0,717.0,816.0,933.0,22.96,,0.0,299.758181818182,237.084545454545,2.78114679279728,0.399084029859399,10.7672002635046,-5.61056787634409,259333.0,6993830.0
123X31X0,63.26617,11.1311,33.3,0.0,14.69,0.12,1.4,0.0,41.96,34.97,0.0,142.98,200.0,1166.0,380.0,455.0,510.0,539.0,578.0,622.0,681.0,742.0,840.0,39.58,,0.0,448.567878787879,374.395757575758,4.34269770143557,0.465907109396935,10.9111594202899,-5.24224462365591,305905.0,7021101.0
123X95X0,63.4226,10.28154,0.91,3.66,14.63,11.76,8.54,0.0,56.1,12.2,0.0,1.02,287.0,546.0,289.0,301.0,315.0,335.0,355.0,385.0,417.0,437.0,463.0,22.06,,0.0,278.132121212121,334.845454545455,3.21670068873952,0.430869262256415,12.1355270092227,-3.4428125,264619.0,7041350.0
124X13X0,63.56163,11.94146,23.51,0.18,19.58,11.94,14.81,0.0,24.54,34.37,0.0,219.89,401.0,1246.0,401.0,449.0,498.0,539.0,584.0,615.0,648.0,711.0,804.0,42.05,,0.0,305.372121212121,293.052727272727,3.0282499377645,0.442426763879085,10.913722002635,-5.4342372311828,348104.0,7051798.0
124X15X0,63.46709,11.05987,15.33,26.960000000000004,6.43,0.18,2.07,0.0,59.93,0.0,0.26,48.42,13.0,438.0,72.0,92.0,106.0,127.0,156.0,182.0,210.0,248.0,306.0,25.16,,0.0,285.697878787879,295.867272727273,3.00821840511161,0.4426670667926151,13.370744400526998,-2.18327620967742,303711.0,7043675.0
124X2X0,63.49292,11.35831,57.91,0.45,26.18,2.38,7.39,0.0,28.68,27.43,0.0,494.5,98.0,1246.0,378.0,402.0,434.0,469.0,505.0,547.0,596.0,648.0,750.0,41.66,,0.0,331.183939393939,313.667575757576,3.27074350676292,0.476963771550818,11.2821805006588,-4.99109206989247,318730.0,7045669.0
127X11X0,63.78934,12.32654,27.83,0.0,20.58,3.76,4.57,0.0,33.16,24.01,0.0,176.13,361.0,1224.0,399.0,440.0,466.0,493.0,517.0,547.0,580.0,634.0,723.0,36.19,,0.0,340.573939393939,396.68545454545495,4.28560783337482,0.4931445466357019,11.0967358366271,-5.67800067204301,368281.0,7076298.0
127X13X0,63.7642,11.76507,53.19,1.43,21.26,0.1899999999999999,2.65,0.0,41.09,21.15,0.06,479.64,39.0,1031.0,271.0,356.0,421.0,469.0,507.0,538.0,565.0,598.0,643.0,34.49,,0.0,324.65,316.941212121212,3.27528420877935,0.469405938005486,11.5272068511199,-4.91142809139785,340492.0,7074780.0
128X5X0,64.01762,11.71813,54.73,1.99,19.44,0.3,4.79,0.0,53.02,16.09,0.01,477.08,78.0,817.0,184.0,259.0,290.0,327.0,358.0,400.0,434.0,487.0,579.0,36.54,,0.0,336.356363636364,378.511212121212,3.98754875114098,0.476369720923518,12.0833432147563,-4.55146505376344,339631.0,7103107.0
12X114X0,60.20725,10.02315,50.15,2.23,2.84,0.28,3.45,0.0,83.22,6.29,0.0,492.33,131.0,1227.0,213.0,256.0,320.0,389.0,446.0,507.0,570.0,639.0,797.0,18.48,,0.0,280.757575757576,267.088484848485,2.51572068707991,0.310442264212712,13.2102898550725,-5.66956653225807,224317.0,6684893.0
12X150X0,60.48611,8.8188,9.75,0.11,14.72,4.72,12.6,0.0,71.6,0.0299999999999999,0.0,25.05,840.0,1085.0,860.0,877.0,902.0,912.0,933.0,962.0,986.0,1004.0,1023.0,11.49,,0.0,256.433939393939,182.138181818182,1.9669239067297293,0.309611320836218,10.0663833992095,-7.625319220430111,160638.0,6721504.0
12X171X0,60.70962,9.45899,18.06,0.0,17.61,2.4,6.29,0.0,60.36999999999999,7.55,0.0,79.4,780.0,1203.0,819.0,830.0,842.0,866.0,902.0,936.0,970.0,1017.0,1060.0,16.54,,0.0,277.950909090909,194.208181818182,2.03591901087047,0.319830219284934,10.214733201581,-7.821276881720429,197824.0,6743203.0
12X178X0,60.15247,9.43342,37.15,1.6,6.98,0.59,3.23,0.0,62.44,20.46,0.06,310.59,170.0,1463.0,394.0,561.0,689.0,777.0,847.0,909.0,961.0,1008.0,1072.0,20.77,,0.0,317.234545454545,289.49696969697,2.71000912787321,0.328958092490477,10.9819664031621,-7.07944556451613,191185.0,6681418.0
12X192X0,59.51704,10.12356,16.52,12.61,0.66,0.42,1.15,0.0,83.84,0.0,1.05,74.77,54.0,625.0,79.0,101.0,130.0,162.0,194.0,251.0,324.0,390.0,450.0,21.03,,0.0,314.753939393939,397.230303030303,3.40312588166957,0.342733110308586,14.8530335968379,-3.24662970430108,224211.0,6607750.0
12X193X0,59.69721,9.7902,21.58,4.56,2.99,0.1099999999999999,1.26,0.0,88.19000000000001,0.0,0.47,51.54,80.0,646.0,173.0,205.0,227.0,252.0,277.0,309.0,338.0,367.0,472.0,17.42,,0.0,270.870303030303,266.710303030303,2.43146792797278,0.308857901862291,14.3724209486166,-4.11089045698925,206957.0,6629206.0
12X207X0,61.15174,9.07559,27.93,0.99,14.53,1.26,7.37,0.0,32.27,24.49,0.03,269.88,566.0,1676.0,848.0,880.0,911.0,939.0,981.0,1014.0,1041.0,1080.0,1149.0,16.13,,0.0,288.231515151515,240.172727272727,2.40634968052444,0.338749356331482,9.8937977602108,-7.38058467741936,181407.0,6794136.0
12X212X0,60.47921,9.4488,5.5,0.0,12.27,0.7,2.54,0.0,80.19,4.0,0.0,11.02,586.0,1047.0,665.0,720.0,753.0,778.0,795.0,809.0,836.0,862.0,914.0,22.11,,0.0,250.544545454545,205.775757575758,1.9419624927391896,0.285782229178957,10.9950592885376,-7.23046034946237,195102.0,6717650.0
12X215X0,60.89172,8.33281,17.02,0.0,4.17,0.34,3.34,0.0,8.35,78.46,0.0,119.67,895.0,1814.0,1006.0,1118.0,1207.0,1279.0,1347.0,1399.0,1457.0,1511.0,1588.0,30.14,,0.0,255.959090909091,249.515454545455,2.36836860011617,0.351456992712479,7.05792490118577,-9.06379704301075,138604.0,6769129.0
12X70X0,60.95266,9.62473,61.02,1.42,17.77,0.3,4.42,0.0,49.13,12.35,0.02,568.53,399.0,1681.0,757.0,835.0,880.0,909.0,936.0,963.0,993.0,1024.0,1069.0,12.74,,0.0,301.393939393939,244.900606060606,2.49005642685254,0.341579792730212,10.3082246376812,-7.328178763440861,209068.0,6769458.0
131X2X0,63.76617,10.65073,0.41,2.16,20.91,6.1,10.05,0.0,52.29,13.24,0.0,40.7,223.0,547.0,231.0,257.0,282.0,308.0,331.0,351.0,373.0,394.0,420.0,57.54,,0.0,295.942727272727,532.120606060606,5.2724313334993,0.493472604444808,12.4937516469038,-3.0503561827957,285618.0,7078263.0
133X7X0,63.80409,10.23191,31.58,0.35,8.98,1.07,7.55,0.0,20.18,57.01,0.0,206.61,87.0,627.0,225.0,266.0,297.0,324.0,348.0,369.0,390.0,415.0,455.0,63.74,,0.0,378.355454545455,639.242121212121,6.24089121234752,0.514973008549282,12.3731422924901,-2.88811491935484,265316.0,7083953.0
138X1X0,64.24378,11.08169,28.27,0.0,18.38,1.44,5.85,0.0,39.26,26.31,0.0,239.41,103.0,682.0,179.0,207.0,234.0,264.0,294.0,337.0,388.0,438.0,501.0,50.58,,0.0,304.457575757576,546.725454545455,5.20739855613642,0.510831477635574,12.3218148880105,-3.28381048387097,310110.0,7130031.0
139X13X0,64.56294,12.19391,45.55,2.97,10.39,2.49,8.06,0.0,48.35,24.18,0.0,471.61,13.0,814.0,79.0,148.0,178.0,211.0,254.0,305.0,365.0,455.0,568.0,68.11,,0.0,345.1712121212121,553.728484848485,5.46558874782176,0.516812451192023,12.2580632411067,-4.454707661290319,365550.0,7162721.0
139X20X0,64.92564,13.07912,16.89,0.0,8.57,0.02,1.25,0.0,28.11,59.39,0.0,64.06,200.0,1098.0,269.0,327.0,405.0,485.0,556.0,635.0,724.0,784.0,866.0,61.49,,0.0,339.810909090909,533.032727272727,5.59448759439051,0.487998381308662,10.5875263504611,-6.93126344086022,409177.0,7201547.0
139X25X0,64.48851,13.40966,42.91,0.64,15.12,4.68,12.44,0.0,48.32,19.6,0.01,545.97,353.0,1384.0,409.0,464.0,507.0,538.0,563.0,599.0,640.0,699.0,801.0,35.18,,0.0,278.906060606061,277.697878787879,3.20483030453904,0.466154914672005,10.7355862977602,-6.82851142473118,423580.0,7152409.0
139X26X0,64.38757,12.44005,57.14,0.0,10.52,0.04,3.24,0.0,18.82,61.51,0.0,494.24,138.0,1068.0,312.0,393.0,449.0,514.0,574.0,627.0,665.0,714.0,773.0,40.53,,0.0,375.164545454546,427.949393939394,4.91114430337731,0.50226173465966,10.9130401844532,-6.37741935483871,376550.0,7142690.0
139X35X0,64.43047,12.48165,92.45,0.46,13.56,2.09,9.34,0.0,42.11,29.23,0.01,852.25,138.0,1384.0,384.0,429.0,485.0,525.0,558.0,596.0,640.0,697.0,780.0,41.17,,0.0,311.7503030303029,340.062424242424,3.866069205875029,0.492136502058034,10.848162055336,-6.65356518817204,378745.0,7147388.0
140X2X0,64.70538,11.45436,46.26,0.0,3.24,10.64,13.890000000000002,0.0,29.17,42.37,0.0,431.9,9.0,763.0,9.0,88.0,155.0,216.0,270.0,333.0,406.0,485.0,569.0,59.26,,0.0,400.8696969696969,628.095454545455,5.9536735540619,0.528605481498154,12.1657015810277,-3.70294690860215,331029.0,7180349.0
142X1X0,64.88863,12.47703,19.74,0.0,0.3,1.66,5.7,0.0,9.71,73.36,0.0,87.29,20.0,925.0,204.0,363.0,473.0,559.0,625.0,679.0,722.0,768.0,824.0,110.8,,0.0,512.289393939394,828.336060606061,8.48943407186126,0.526851065619519,10.6596772068511,-6.49672043010753,380555.0,7198425.0
148X2X0,65.36555,12.5381,21.4,1.37,2.15,4.02,9.52,0.0,59.91,17.4,0.0,108.47,15.0,783.0,37.0,56.0,92.0,121.0,158.0,208.0,265.0,329.0,410.0,58.20000000000001,,0.0,414.632121212121,634.358787878788,6.180566757945399,0.52611265136867,12.4836330698287,-3.06537970430108,385517.0,7251432.0
149X1X0,65.60201,12.8259,18.62,0.0,0.0,0.7,6.309999999999999,0.13,11.56,75.69,0.0,95.12,20.0,1234.0,198.0,391.0,487.0,555.0,588.0,630.0,680.0,726.0,788.0,88.6,,0.0,389.403333333333,689.509090909091,7.05193676873289,0.512582483349873,10.5387812911726,-6.39257728494624,399806.0,7277281.0
150X1X0,65.97855,12.56823,3.15,31.97,16.36,0.0,0.45,0.0,37.42,0.0,1.06,6.58,35.0,165.0,49.0,52.0,56.0,62.0,69.0,73.0,77.0,85.0,100.0,43.3,,0.0,410.68454545454506,669.518181818182,6.11027964484275,0.538730714099779,13.0788076416337,-0.831649865591398,389560.0,7319661.0
151X11X0,65.7732,12.9829,15.22,0.0,1.36,1.42,4.07,0.0,9.5,78.68,0.0,73.72,226.0,999.0,325.0,422.0,464.0,497.0,533.0,574.0,620.0,675.0,761.0,79.47,,0.0,365.730606060606,653.444242424243,6.62901004066053,0.50684999710136,10.5849571805007,-6.38949596774194,407651.0,7296113.0
151X15X0,65.43757,13.98604,67.55,0.0,4.95,0.17,2.16,1.6,25.86,55.51,0.0,653.36,345.0,1692.0,599.0,678.0,730.0,774.0,827.0,874.0,917.0,986.0,1083.0,42.51,,0.0,270.123333333333,341.875151515152,3.7147979420795,0.458603446766766,8.91283926218709,-8.83712029569893,452970.0,7257601.0
152X4X0,65.90524,13.30759,48.35,1.14,6.47,2.77,5.9,0.57,37.47,35.95,0.0,525.69,39.0,1530.0,83.0,175.0,256.0,345.0,436.0,509.0,591.0,685.0,811.0,63.39000000000001,,0.0,370.941212121212,688.085454545455,6.8616264210439,0.527032486362185,11.1116106719368,-5.93959005376344,422910.0,7310387.0
153X1X0,66.09342,13.11638,15.11,0.0,0.33,8.09,12.800000000000002,0.0,9.63,64.41,0.0,48.0,51.0,991.0,73.0,194.0,319.0,462.0,516.0,581.0,656.0,734.0,734.0,96.01,,0.0,434.020909090909,820.9072727272729,7.64450087129699,0.532499207136792,10.7769532279315,-5.81165322580645,414832.0,7331603.0
156X15X0,66.29299,13.81261,14.47,0.04,2.6900000000000004,0.03,1.87,0.0,24.71,58.15,0.0,56.3,49.0,1194.0,231.0,287.0,330.0,374.0,445.0,512.0,581.0,682.0,872.0,85.10999999999999,,0.0,415.8078787878791,765.199696969697,7.290492075346441,0.494562492966536,10.6448418972332,-6.4337063172043,446730.0,7353074.0
156X17X0,66.3079,15.36112,17.11,0.0,1.8500000000000003,3.18,3.9,0.0,1.91,92.13,0.0,79.06,642.0,1250.0,657.0,693.0,736.0,780.0,833.0,909.0,980.0,1027.0,1075.0,28.97,,0.0,273.918181818182,299.251515151515,3.4930055597045904,0.429964431985977,8.46846837944664,-10.3070900537634,516192.0,7354277.0
156X27X0,66.44086,13.85676,11.27,0.0,0.41,0.12,2.63,12.5,3.52,65.64,0.0,43.75,78.0,1287.0,275.0,346.0,393.0,442.0,494.0,573.0,686.0,855.0,1015.0,96.81,,0.0,541.004848484849,949.4696969696968,9.07067463281055,0.533667984126822,10.2366798418972,-6.73921706989247,449012.0,7369517.0
156X8X0,66.48089,14.22483,20.4,0.0,0.1,3.86,6.31,45.85,6.04,32.15,0.0,121.98,71.0,1578.0,237.0,421.0,600.0,782.0,902.0,1010.0,1113.0,1208.0,1280.0,86.28,,0.0,456.068181818182,858.181212121212,8.03982657040909,0.513248602116803,8.62679841897233,-9.18030241935484,465482.0,7373727.0
157X3X0,66.39262,13.18077,4.46,0.61,0.24,6.14,10.96,0.0,29.09,57.2,0.0,16.33,108.0,1160.0,161.0,192.0,244.0,348.0,471.0,532.0,615.0,704.0,826.0,122.81,,0.0,620.657878787879,1012.59060606061,9.30039249854784,0.555659451895654,11.0571936758893,-5.01079637096774,418712.0,7364857.0
157X4X0,66.33747,13.36809,10.26,0.18,0.12,6.08,6.33,0.0,9.65,66.83,0.0,33.16,0.0,1152.0,31.0,135.0,240.0,331.0,417.0,508.0,583.0,668.0,774.0,105.33,,0.0,554.824848484849,939.64,8.6660550991619,0.549600499248059,11.114034914361,-4.84540994623656,426920.0,7358480.0
159X5X0,66.62798,13.41704,7.02,0.76,1.47,0.2,3.2100000000000004,0.0,19.47,57.00000000000001,0.0,22.44,77.0,879.0,188.0,242.0,305.0,359.0,416.0,461.0,515.0,582.0,635.0,74.13,,0.0,532.370303030303,823.2163636363639,7.51337233424612,0.544954946045517,11.1763669301713,-4.57169690860215,429932.0,7390797.0
15X21X0,59.70734,9.5548,29.05,1.33,5.0,0.25,3.36,0.0,77.14,9.4,0.03,126.87,229.0,920.0,351.0,416.0,477.0,527.0,574.0,636.0,692.0,724.0,753.0,22.5,,0.0,318.748181818182,310.6,2.87363953198905,0.332441234343083,12.4296805006588,-5.44358870967742,193828.0,6631396.0
15X49X0,60.49297,8.47906,11.12,0.0,5.07,3.85,5.07,0.0,59.19,18.6,0.0,59.19,846.0,1185.0,886.0,936.0,963.0,995.0,1028.0,1049.0,1066.0,1083.0,1101.0,14.52,,0.0,230.238787878788,194.893636363636,2.02469587586092,0.325882806292435,9.3903722002635,-7.58556451612903,142101.0,6724067.0
160X7X0,66.98047,14.08406,11.3,0.0,0.0,1.49,7.83,0.0,12.18,58.41,0.0,19.66,236.0,1060.0,375.0,389.0,407.0,429.0,458.0,486.0,529.0,617.0,758.0,83.14,,0.0,431.622424242424,763.729696969697,7.1551265455149,0.521044010444197,10.6719400527009,-5.44068884408602,460032.0,7429497.0
161X11X0,66.89481,14.74529,32.06,0.57,0.6,0.01,0.9399999999999998,14.18,23.14,58.05,0.0,350.056,114.0,1626.0,343.0,507.0,653.0,758.0,843.0,928.0,1000.0,1072.0,1168.0,69.24,,0.0,235.647272727273,485.514242424242,4.38339556883246,0.440094211473384,8.70540513833992,-9.2298185483871,488846.0,7419677.0
161X7X0,66.89693,14.85457,45.32,0.09,2.84,0.01,2.05,0.11,12.09,71.87,0.0,225.676,374.0,1411.0,561.0,637.0,666.0,716.0,795.0,871.0,922.0,980.0,1035.0,39.96999999999999,,0.0,188.922424242424,334.286363636364,3.15713799684673,0.401648473439935,8.69559947299078,-9.50781922043011,493632.0,7419897.0
162X3X0,67.08398,14.98147,29.78,1.04,6.03,0.76,6.16,0.0,44.13,35.27,0.04,145.39,162.0,831.0,287.0,373.0,431.0,475.0,520.0,556.0,576.0,600.0,630.0,36.04,,0.0,187.023636363636,322.013636363636,2.94624595469256,0.403725263520449,10.6535968379447,-6.79637768817204,499195.0,7440743.0
163X5X0,66.8148,15.41069,40.4,0.39,0.68,0.02,2.08,0.55,18.29,66.89,0.0,421.98,117.0,1695.0,486.0,620.0,691.0,752.0,834.0,943.0,1042.0,1139.0,1234.0,31.17,,0.0,236.83636363636404,277.767272727273,3.03802588996764,0.399653527303481,8.40320816864295,-10.9514415322581,518043.0,7410794.0
163X6X0,66.9356,15.14655,21.64,0.0,6.01,1.38,4.69,0.0,18.72,62.71,0.0,70.06,434.0,1013.0,496.0,532.0,583.0,617.0,664.0,703.0,737.0,778.0,840.0,35.36,,0.0,184.702121212121,294.011515151515,2.78477802671977,0.373335925058229,9.52470685111989,-8.51796370967742,506407.0,7424209.0
163X7X0,66.76917,15.40877,13.32,0.0,1.21,7.139999999999999,7.48,0.41,4.88,82.73,0.0,36.39,626.0,1501.0,636.0,723.0,790.0,874.0,935.0,975.0,1044.0,1094.0,1221.0,33.99,,0.0,223.868787878788,277.179090909091,3.02537548751141,0.370011924207961,7.83169960474308,-11.2009845430108,517992.0,7405707.0
166X13X0,67.34409,15.53598,11.28,11.45,13.95,2.71,4.21,0.0,48.8,8.61,0.02,52.82,31.0,813.0,37.0,40.0,46.0,60.0,97.0,168.0,278.0,390.0,459.0,46.34,,0.0,281.107878787879,455.989090909091,4.29503609658949,0.438839270997803,12.1893148880105,-4.06158938172043,523039.0,7469838.0
168X1X0,67.84659,15.50398,14.05,0.0,0.74,9.41,12.92,0.42,20.62,56.3,0.0,71.3,56.0,1170.0,61.0,139.0,246.0,361.0,453.0,516.0,610.0,696.0,809.0,69.21,,0.0,380.595454545455,680.673939393939,6.1562783171521,0.475546507252851,10.744512516469,-5.99797715053763,521208.0,7525847.0
168X2X0,67.71571,15.87357,10.09,0.03,3.97,4.28,9.35,0.0,52.39,28.53,0.0,31.23,76.0,1094.0,148.0,241.0,313.0,339.0,367.0,407.0,471.0,586.0,779.0,53.53,,0.0,322.044545454546,572.114242424243,5.392978176084971,0.461091957354758,11.2098682476943,-5.89574260752688,536966.0,7511430.0
168X3X0,67.79663,15.29608,8.41,0.0,3.9,7.430000000000001,10.12,0.0,42.63,24.22,0.0,26.67,19.0,926.0,35.0,79.0,100.0,149.0,217.0,286.0,373.0,473.0,577.0,68.97,,0.0,315.443939393939,524.252727272727,4.7595311592399,0.476290377766638,11.9124044795784,-3.55602150537634,512486.0,7520221.0
16X122X0,59.6414,8.31172,18.53,0.0,11.64,0.27,3.1,0.0,59.78999999999999,21.85,0.0,42.16,717.0,1199.0,790.0,822.0,848.0,880.0,914.0,946.0,992.0,1048.0,1093.0,19.14,,0.0,322.446363636364,361.803333333333,3.43472989793378,0.378351594763352,10.1273418972332,-6.41444220430108,123333.0,6630479.0
16X127X0,60.12529,8.4502,12.29,0.0,1.97,1.74,9.83,0.0,0.0,88.18,0.0,46.72,1104.0,1450.0,1173.0,1196.0,1211.0,1233.0,1258.0,1268.0,1285.0,1303.0,1334.0,29.48,,0.0,243.748787878788,246.75090909090903,2.33578624180566,0.343320567951503,7.77361330698287,-8.45623655913979,136450.0,6683413.0
16X128X0,59.99525,8.82766,47.67,0.89,5.62,0.14,4.18,0.0,33.23,53.67,0.04,342.92,201.0,1484.0,734.0,839.0,936.0,1041.0,1137.0,1190.0,1221.0,1255.0,1297.0,25.49,,0.0,273.744545454545,262.949090909091,2.46761845490001,0.343322159361526,9.23834321475626,-7.632708333333331,156006.0,6666952.0
16X140X0,60.01842,7.86546,61.56,0.0,3.44,0.99,9.67,0.04,0.96,85.08,0.0,821.46,937.0,1620.0,1153.0,1197.0,1232.0,1260.0,1285.0,1310.0,1334.0,1362.0,1400.0,35.83,,0.0,227.04696969697,320.312121212121,3.23257737947058,0.427417266571409,7.19847826086957,-8.05318884408602,102789.0,6674926.0
16X154X0,59.22058,9.39876,3.59,5.81,1.33,0.48,1.46,0.0,89.81,0.0,0.0,7.72,64.0,308.0,94.0,107.0,114.0,120.0,126.0,133.0,150.0,164.0,202.0,9.24,,0.0,275.862727272727,321.565757575758,2.70153099327857,0.314833419155802,15.537196969697,-2.1529200268817195,180499.0,6578048.0
16X189X0,59.54482,8.01581,12.42,0.29,5.53,1.46,4.98,0.0,87.94,0.49,0.0,33.82,526.0,1021.0,651.0,673.0,694.0,717.0,734.0,744.0,763.0,794.0,849.0,22.7,,0.0,301.184848484849,330.472424242424,3.11263878516306,0.388979485588077,11.2160836627141,-5.76601142473118,105576.0,6621482.0
16X193X0,59.43142,9.1337,27.2,1.08,2.81,0.27,3.14,0.0,73.05,18.38,0.05,156.63,96.0,1204.0,260.0,311.0,369.0,429.0,502.0,579.0,672.0,771.0,913.0,15.57,,0.0,377.258181818182,397.333636363636,3.49267446684922,0.361413990540204,12.7043412384717,-4.94493951612903,167474.0,6602769.0
16X194X0,59.34851,8.78597,27.06,0.61,1.51,0.85,4.85,0.0,81.08,9.26,0.0,118.08,120.0,1070.0,249.0,342.0,405.0,450.0,491.0,532.0,569.0,632.0,740.0,15.69,,0.0,312.999090909091,334.86606060606096,2.91891627250851,0.349954246961828,12.9963965744401,-4.31833669354839,146937.0,6595356.0
